AllTrace
Swept SA
A.27.05,N9030B
550 B1X B1Y B25 B40 DP2 DP4 EP1 FS1 FS2 FSA LFE MPB NF2 NUL P50 PFR RTL RTS RT1 ESC FT1 RCL ,01
Segment,0
Number of Points,1001
Sweep Time,0.001
Start Frequency,750000000
Stop Frequency,2000000000
Average Count,100
Average Type,LogPower(Video)
RBW,510000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,On
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,High
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,0
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold,Maxhold,Clearwrite,Clearwrite,Clearwrite,Clearwrite
1058750000,73.9036087736064,78.6598305448472,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1060000000,73.5170281628108,78.6164658764346,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1061250000,73.228187725355,78.5730973933247,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1062500000,72.8364649026451,78.4591798989843,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1063750000,72.4606493675328,78.3736628257865,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1065000000,72.1057231146469,78.3163859564461,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1066250000,71.9036594105894,78.2701335622034,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1067500000,71.5840114780158,78.1709636874919,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1068750000,71.3106663408523,78.0806133928586,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1070000000,71.0946408448022,77.9667454895826,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1071250000,70.9866475753149,77.8352384261505,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1072500000,70.8669050382493,77.7537077115952,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1073750000,70.7941900890746,77.6222006481631,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1075000000,70.966950908944,77.5347914851215,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1076250000,71.0750297219771,77.4936813027929,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1077500000,71.3315689231943,77.4334671165579,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1078750000,71.5204964300752,77.3930931708015,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1080000000,71.7447022572686,77.3321389332971,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1081250000,72.0578286777238,77.3417413364177,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1082500000,72.3253923540382,77.3013673906613,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1083750000,72.5429834961727,77.2903895020338,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1085000000,72.8943331832293,77.3168948287383,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1086250000,73.1464625944067,77.3272296537339,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1087500000,73.4074115856622,77.3691692455752,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1088750000,73.6764477351208,77.3287952998188,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1090000000,73.8558156106536,77.3589741799901,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1091250000,74.1005979148973,77.3303609459036,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1092500000,74.3181890570316,77.3399595343269,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1093750000,74.5137236195761,77.3525030690393,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1095000000,74.6453276706459,77.3415251804118,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1096250000,74.8695296831415,77.3503913469601,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1097500000,74.9864318909496,77.3283927979322,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1098750000,75.0342499312772,77.2880188521758,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1100000000,75.1555619291243,77.3064370206773,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1101250000,75.3239129589539,77.2601846264345,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1102500000,75.4217035334612,77.2367136042621,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1103750000,75.5283175027439,77.2676287210057,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1105000000,75.5945109398,77.1949175865286,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1106250000,75.6246898199713,77.2162768866218,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1107500000,75.6423755665978,77.2008892079553,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1108750000,75.7041439548258,77.1935772434001,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1110000000,75.7070630083369,77.1663640032101,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1111250000,75.7011662964673,77.1450330262037,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1112500000,75.6247129439726,77.0935659407989,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1113750000,75.5129850858627,77.0112341398179,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1115000000,75.4394728649598,76.9053847301943,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1116250000,75.2895255549455,76.7907157404926,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1117500000,75.1454566934176,76.6584075906346,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1118750000,74.9697906944386,76.5496170494192,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1120000000,74.8014718023931,76.3555756537117,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1121250000,74.6368264638144,76.2556046925744,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1122500000,74.3516481357337,75.9145753818277,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1123750000,73.9841638994498,75.6646791887569,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1125000000,73.6725344605292,75.4265398926586,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1126250000,73.4079326094991,75.1972201766385,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1127500000,73.1069156583714,74.9138423856672,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1128750000,72.7152309826341,74.7904034069518,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1130000000,72.3220738337522,74.5611409113907,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1131250000,72.0046079080147,74.4281461160249,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1132500000,71.5166479026867,74.2437139427294,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1133750000,71.1808103949174,74.2143492132815,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1135000000,70.7729590321668,74.240839281197,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1136250000,70.5730849643389,74.3606673618079,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1137500000,70.1850700273686,74.3820152178093,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1138750000,70.0087250122746,74.4408386597482,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1140000000,69.6971413497178,74.4908501510036,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1141250000,69.4472947477079,74.5504136442121,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1142500000,69.1827539318297,74.7055162304381,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1143750000,68.9571611750335,74.796680675795,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1145000000,68.7418528420647,74.8819666726656,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1146250000,68.6191577293127,74.9951800682178,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1147500000,68.5596568914646,75.0966327521002,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1148750000,68.4303394642587,75.1848598805625,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1150000000,68.4061245761186,75.3546643100503,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1151250000,68.5156606035103,75.5347531633662,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1152500000,68.6832563232863,75.7141134095044,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1153750000,68.8280783003853,75.837615043582,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1155000000,69.0302122892039,75.9934538663803,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1156250000,69.3036429699176,76.0882956799013,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1157500000,69.5770736506304,76.2081237605121,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1158750000,69.7035164163015,76.3051666543553,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1160000000,70.0173676292401,76.454390792095,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1161250000,70.3723717962798,76.587448242823,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1162500000,70.5826005726929,76.6844911366662,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1163750000,70.861905887192,76.7844789767985,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1165000000,71.0824190874328,76.8815218706417,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1166250000,71.4102397217558,76.9462275757642,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1167500000,71.6968921431878,77.0256351241485,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1168750000,71.8725750211624,77.0638859037339,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1170000000,72.1908360241371,77.135206293915,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1171250000,72.4730862849242,77.2293118708637,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1172500000,72.6642034280353,77.2727048623632,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1173750000,72.8317991478064,77.2962576133841,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1175000000,72.9935202337885,77.2580733038582,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1176250000,73.2015441151808,77.2581046315393,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1177500000,73.3757545200104,77.2934180942302,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1178750000,73.541145344762,77.2669906816769,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1180000000,73.6639183716619,77.2640846924635,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1181250000,73.7874161910423,77.1604935836211,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1182500000,73.9021020597391,77.087767190355,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1183750000,73.9131578625179,76.9959329784853,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1185000000,74.0050547297498,76.9202654536273,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1186250000,74.0962268045013,76.8526850869725,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1187500000,74.0903758689988,76.7116107627981,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1188750000,74.1374424139651,76.605810944239,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1190000000,74.1867214833454,76.441219011422,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1191250000,74.185280337882,76.376579776359,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1192500000,74.2345594072624,76.1943486833858,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1193750000,74.1875555176583,76.0135862488599,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1195000000,74.1623869552027,75.8928785933867,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1196250000,74.1373175748759,75.7972563871322,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1197500000,74.1298873547055,75.6634185436707,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1198750000,74.0930610774061,75.6060119746233,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1200000000,74.087316953427,75.5855660073825,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1201250000,74.0353692161667,75.5306771385304,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1202500000,73.9540177923829,75.5022470099127,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1203750000,73.9255914784625,75.4848413563927,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1205000000,73.8574770541904,75.4453867526773,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1206250000,73.7893550005238,75.4742838945674,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1207500000,73.7197681031072,75.4767184815258,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1208750000,73.6185802535422,75.5041431502714,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1210000000,73.5541431974342,75.5462696622787,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1211250000,73.5345288341973,75.6163197582703,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1212500000,73.3914479792611,75.618758159926,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1213750000,73.3497922952234,75.6667593057224,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1215000000,73.326508193217,75.7338720848195,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1216250000,73.2179656073238,75.8502249762213,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1217500000,73.1777823964306,75.9019034901818,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1218750000,73.1464111362211,76.0292808566812,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1220000000,73.213520100621,76.1537170915889,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1221250000,73.1542252564271,76.2222985291333,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1222500000,73.0699365157487,76.2908799666777,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1223750000,73.0856081022189,76.3829790128647,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1225000000,73.0072016247241,76.4486231335146,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1226250000,72.9934695246708,76.5333712580707,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1227500000,73.0182048318441,76.5698672769139,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1228750000,73.0266208641151,76.587835311138,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1230000000,73.0453213202142,76.601393555323,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1231250000,73.0353581410593,76.6384694081506,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1232500000,73.0988965488186,76.6461492038493,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1233750000,73.1006902666365,76.6685270281124,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1235000000,73.111311193927,76.6967833008619,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1236250000,73.1954260787371,76.7338591536895,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1237500000,73.1854628995822,76.8120917753159,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1238750000,73.2225425671071,76.8072784374696,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1240000000,73.2184616511359,76.8862434809711,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1241250000,73.2305474221763,76.9350800454686,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1242500000,73.2720368797403,76.9986146385306,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1243750000,73.2819177557613,77.0474473883308,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1245000000,73.3020906850049,77.0786447926721,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1246250000,73.1804179111234,77.0628069797282,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1247500000,73.1704623613631,77.0469691667843,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1248750000,73.0693736939269,77.0399471192213,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1250000000,73.0476536177993,77.0064701461211,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1251250000,72.9076092618865,76.9435933011948,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1252500000,72.8741322887863,76.8410321606142,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1253750000,72.7796506770142,76.7869787104633,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1255000000,72.6114614846755,76.7268179299901,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1256250000,72.4807783958524,76.6630179283255,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1257500000,72.3971305243146,76.5088172308601,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1258750000,72.291441331976,76.3943046437463,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1260000000,72.0652153354378,76.2709724765543,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1261250000,71.960258564974,76.2211380815791,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1262500000,71.7597588867951,76.0978059143872,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1263750000,71.6364305343,75.9421365584745,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1265000000,71.5277963956721,75.8555513700423,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1266250000,71.2986330822389,75.7542681530457,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1267500000,71.1341441462473,75.6426966975237,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1268750000,70.9226199929701,75.5862438027927,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1270000000,70.7904720603964,75.5415516197316,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1271250000,70.6906575018462,75.3932293707525,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1272500000,70.5320508290377,75.2912137318808,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1273750000,70.2859807773218,75.2112432285072,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1275000000,70.2030729570527,75.1055502214715,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1276250000,70.13780429694,75.085108068928,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1277500000,69.918192985458,75.0235129622829,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1278750000,69.8830528043495,74.958976724046,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1280000000,69.7163589733365,75.0149696606139,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1281250000,69.5364357722057,74.8916374934219,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1282500000,69.4366288430487,74.8535599954194,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1283750000,69.3132928611566,74.8772119285693,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1285000000,69.2487566229181,74.8626558539066,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1286250000,69.2224360218875,74.9046793690877,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1287500000,69.041047977005,74.9423007236243,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1288750000,68.9610774736288,74.9056956987664,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1290000000,68.8935962891006,74.916118261799,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1291250000,68.8827099532069,74.8942074508083,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1292500000,68.8762334073525,74.9347699369366,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1293750000,68.9645673473409,74.8937513073424,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1295000000,68.9411840632047,74.9144659235977,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1296250000,68.8384321877572,74.8999022195405,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1297500000,68.9708563987433,74.9345862571826,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1298750000,68.9886336981045,74.9053283392582,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1300000000,69.082842271882,74.9260429555135,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1301250000,69.1417801547404,74.923236148429,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1302500000,69.16837703418,74.8917733354851,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1303750000,69.2368592895971,74.9264573731272,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1305000000,69.298002067475,74.879552665652,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1306250000,69.2981325772849,74.8620592740948,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1307500000,69.3453135631701,74.8482279919126,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1308750000,69.3807223932934,74.8505710261367,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1310000000,69.3367626321061,74.7742778909272,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1311250000,69.4096623069568,74.7362003929246,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1312500000,69.4134778143253,74.6746014715823,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1313750000,69.4797551747227,74.6718022938923,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1315000000,69.2844053378481,74.5925642123937,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1316250000,69.2860083208026,74.5427298174185,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1317500000,69.2163298706496,74.4193938355293,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1318750000,69.1782523726459,74.4606925582299,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1320000000,69.1673660367523,74.2873840421609,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1321250000,69.0675514781997,74.2287224377131,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1322500000,68.8560273249162,74.0877549250621,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1323750000,68.7767892434143,74.014399106747,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1325000000,68.7445940085939,73.9204668113812,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1326250000,68.6499216619543,73.9088404242185,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1327500000,68.4891100941197,73.7267199574659,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1328750000,68.3628367953289,73.6592387729399,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1330000000,68.1851184892099,73.431547932652,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1331250000,68.1573330444279,73.3927380127745,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1332500000,68.1163106001332,73.2010502852796,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1333750000,68.0356076748785,73.1306394132535,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1335000000,67.9549047496234,72.9720327404461,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1336250000,68.0108976861951,72.9420347712521,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1337500000,67.8689307228488,72.7214316384836,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1338750000,67.9323318015112,72.5937469017113,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1340000000,67.9317832952074,72.3984428412083,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1341250000,68.0091461658629,72.3163208485767,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1342500000,68.0835640902289,72.2547753329959,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1343750000,68.2447053422371,72.1447297563797,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1345000000,68.2316675170849,72.0758371338653,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1346250000,68.4391115645049,71.9510897139873,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1347500000,68.4525324795887,71.8469187711602,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1348750000,68.6246982066927,71.6810107677859,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1350000000,68.8181728327222,71.676792522713,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1351250000,69.0432560402947,71.6314213235384,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1352500000,69.1206189109471,71.5831051780747,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1353750000,69.2075261541582,71.5289067694274,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1355000000,69.3297193470773,71.3777006093146,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1356250000,69.5048223910716,71.3411489902181,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1357500000,69.6946272783275,71.254617207547,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1358750000,69.8506263184141,71.315805761791,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1360000000,70.0154449385787,71.2807189864445,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1361250000,70.2669792569864,71.2360802091448,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1362500000,70.2568863781243,71.1936463268646,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1363750000,70.4408090021946,71.2541024592336,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1365000000,70.62179430937,71.1999040505862,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1366250000,70.7792658225997,71.1714395896929,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1367500000,70.8500140081916,71.2987749945233,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1368750000,70.9097300892912,71.3996516591191,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1370000000,70.9929752231254,71.3623599887531,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1371250000,71.0879772539322,71.3853405351843,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1372500000,71.0477482666716,71.4465290894283,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1373750000,71.0677838668138,71.518009696895,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1375000000,71.1113332609015,71.5659765104162,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1376250000,71.2298490856538,71.7175657604614,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
1377500000,71.1778632014204,71.8529883234947,-893.01029995664,-893.01029995664,-893.01029995664,-893.01029995664
